"","gutenberg_id","text"
"1260",1,"to retire from the contest.  There is no retreat but in submission and slavery!"
"1261",1,"Our chains are forged!  Their clanking may be heard on the plains of Boston!"
"1262",1,"The war is inevitable--and let it come!  I repeat it, sir, let it come."
"1263",1,""
"1264",1,"It is in vain, sir, to extenuate the matter.  Gentlemen may cry, Peace, Peace--"
"1265",1,"but there is no peace.  The war is actually begun!  The next gale that sweeps"
"1266",1,"from the north will bring to our ears the clash of resounding arms!"
"1267",1,"Our brethren are already in the field!  Why stand we here idle?"
"1268",1,"What is it that gentlemen wish?  What would they have?  Is life so dear,"
"1269",1,"or peace so sweet, as to be purchased at the price of chains and slavery?"
"1270",1,"Forbid it, Almighty God!  I know not what course others may take;"
"1271",1,"but as for me, give me liberty or give me death!"
"1272",1,""
"1273",1,""
"1274",1,""
"1275",1,""
"1276",1,"Officially released December 31, 1977  [Etext #7]"
"1277",1,"Officially re-released November 25, 1993"
"1278",1,"In honor of Thanksgiving"
"1279",1,""
"1280",1,"******The Project Gutenberg Etext of The Mayflower Compact*****"
"1281",1,""
"1282",1,""
"1283",1,""
"1284",1,"The Mayflower Compact"
"1285",1,""
"1286",1,"November 11, 1620  [This was November 21, old style calendar]"
"1287",1,""
"1288",1,"In the name of God, Amen.  We, whose names are underwritten,"
"1289",1,"the Loyal Subjects of our dread Sovereigne Lord, King James,"
"1290",1,"by the Grace of God, of Great Britaine, France, and Ireland,"
"1291",1,"King, Defender of the Faith, &c."
"1292",1,""
"1293",1,"Having undertaken for the Glory of God, and Advancement of"
"1294",1,"the Christian Faith, and the Honour of our King and Country,"
"1295",1,"a Voyage to plant the first colony in the Northerne Parts"
"1296",1,"of Virginia; doe, by these Presents, solemnly and mutually"
"1297",1,"in the Presence of God and one of another, covenant and"
"1298",1,"combine ourselves together into a civill Body Politick,"
"1299",1,"for our better Ordering and Preservation, and Furtherance"
"1300",1,"of the Ends aforesaid; And by Virtue hereof do enact,"
"1301",1,"constitute, and frame, such just and equall Laws, Ordinances,"
"1302",1,"Acts, Constitutions, and Offices, from time to time,"
"1303",1,"as shall be thought most meete and convenient for the"
"1304",1,"Generall Good of the Colonie; unto which we promise"
"1305",1,"all due Submission and Obedience."
"1306",1,""
"1307",1,"In Witness whereof we have hereunto subscribed our names"
"1308",1,"at Cape Cod the eleventh of November, in the Raigne of our"
"1309",1,"Sovereigne Lord, King James of England, France, and Ireland,"
"1310",1,"the eighteenth, and of Scotland, the fiftie-fourth,"
"1311",1,"Anno. Domini, 1620."
"1312",1,""
"1313",1,"Mr. John Carver           Mr. Stephen Hopkins"
"1314",1,"Mr. William Bradford      Digery Priest"
"1315",1,"Mr. Edward Winslow        Thomas Williams"
"1316",1,"Mr. William Brewster      Gilbert Winslow"
"1317",1,"Isaac Allerton            Edmund Margesson"
"1318",1,"Miles Standish            Peter Brown"
"1319",1,"John Alden                Richard Bitteridge"
"1320",1,"John Turner               George Soule"
"1321",1,"Francis Eaton             Edward Tilly"
"1322",1,"James Chilton             John Tilly"
"1323",1,"John Craxton              Francis Cooke"
"1324",1,"John Billington           Thomas Rogers"
"1325",1,"Joses Fletcher            Thomas Tinker"
"1326",1,"John Goodman              John Ridgate"
"1327",1,"Mr. Samuel Fuller         Edward Fuller"
"1328",1,"Mr. Christopher Martin    Richard Clark"
"1329",1,"Mr. William Mullins       Richard Gardiner"
"1330",1,"Mr. William White         Mr. John Allerton"
"1331",1,"Mr. Richard Warren        Thomas English"
"1332",1,"John Howland              Edward Doten"
"1333",1,"Edward Liester"
"1334",1,""
"1335",1,""
"1336",1,""
"1337",1,"December, 1978  [Etext #8]"
"1338",1,""
"1339",1,"**The Project Gutenberg Etext of Lincoln's 2nd Inaugural Address**"
"1340",1,""
"1341",1,""
"1342",1,""
"1343",1,""
"1344",1,"Lincoln's Second Inaugural Address"
"1345",1,"March 4, 1865"
"1346",1,""
"1347",1,""
"1348",1,""
"1349",1,"Fellow countrymen:  At this second appearing to take the oath"
"1350",1,"of the presidential office, there is less occasion for an extended"
"1351",1,"address than there was at the first.  Then a statement, somewhat"
"1352",1,"in detail, of a course to be pursued, seemed fitting and proper."
"1353",1,"Now, at the expiration of four years, during which public declarations"
"1354",1,"have been constantly called forth on every point and phase of the great"
"1355",1,"contest which still absorbs the attention and engrosses the energies"
"1356",1,"of the nation, little that is new could be presented.  The progress"
"1357",1,"of our arms, upon which all else chiefly depends, is as well known"
"1358",1,"to the public as to myself; and it is, I trust, reasonably satisfactory"
"1359",1,"and encouraging to all.  With high hope for the future, no prediction"
"1360",1,"in regard to it is ventured."
"1361",1,""
"1362",1,"On the occasion corresponding to this four years ago, all thoughts"
"1363",1,"were anxiously directed to an impending civil war.  All dreaded it--"
"1364",1,"all sought to avert it.  While the inaugural address was being delivered"
"1365",1,"from this place, devoted altogether to saving the Union without war,"
"1366",1,"insurgent agents were in the city seeking to destroy it without war--"
"1367",1,"seeking to dissolve the Union, and divide effects, by negotiation."
"1368",1,"Both parties deprecated war; but one of them would make war rather"
"1369",1,"than let the nation survive; and the other would accept war rather"
"1370",1,"than let it perish.  And the war came."
"1371",1,""
"1372",1,"One-eighth of the whole population were colored slaves, not distributed"
"1373",1,"generally over the Union, but localized in the Southern part of it."
"1374",1,"These slaves constituted a peculiar and powerful interest.  All knew"
"1375",1,"that this interest was, somehow, the cause of the war.  To strengthen,"
"1376",1,"perpetuate, and extend this interest was the object for which the"
"1377",1,"insurgents would rend the Union, even by war; while the government claimed"
"1378",1,"no right to do more than to restrict the territorial enlargement of it."
"1379",1,""
"1380",1,"Neither party expected for the war the magnitude or the duration"
"1381",1,"which it has already attained.  Neither anticipated that the cause"
"1382",1,"of the conflict might cease with, or even before, the conflict itself"
"1383",1,"should cease.  Each looked for an easier triumph, and a result less"
"1384",1,"fundamental and astounding.  Both read the same Bible, and pray"
"1385",1,"to the same God; and each invokes his aid against the other."
"1386",1,"It may seem strange that any men should dare to ask a just God's"
"1387",1,"assistance in wringing their bread from the sweat of other men's faces;"
"1388",1,"but let us judge not, that we be not judged.  The prayers of both"
"1389",1,"could not be answered--that of neither has been answered fully."
"1390",1,""
"1391",1,"The Almighty has his own purposes.  ""Woe unto the world because"
"1392",1,"of offenses! for it must needs be that offenses come; but woe"
"1393",1,"to that man by whom the offense cometh.""  If we shall suppose"
"1394",1,"that American slavery is one of those offenses which, in the"
"1395",1,"providence of God, must needs come, but which, having continued"
"1396",1,"through his appointed time, he now wills to remove, and that he"
"1397",1,"gives to both North and South this terrible war, as the woe due"
"1398",1,"to those by whom the offense came, shall we discern therein any"
"1399",1,"departure from those divine attributes which the believers in a"
"1400",1,"living God always ascribe to him?  Fondly do we hope--fervently"
"1401",1,"do we pray--that this mighty scourge of war may speedily pass away."
"1402",1,"Yet, if God wills that it continue until all the wealth piled by"
"1403",1,"the bondsman's two hundred and fifty years of unrequited toil"
"1404",1,"shall be sunk, and until every drop of blood drawn by the lash"
"1405",1,"shall be paid by another drawn with the sword, as was said"
"1406",1,"three thousand years ago, so still it must be said, ""The"
"1407",1,"judgments of the Lord are true and righteous altogether."""
"1408",1,""
"1409",1,"With malice toward none; with charity for all; with firmness in"
"1410",1,"the right, as God gives us to see the right, let us strive on"
"1411",1,"to finish the work we are in; to bind up the nation's wounds;"
"1412",1,"to care for him who shall have borne the battle, and for his widow,"
"1413",1,"and his orphan--to do all which may achieve and cherish a just"
"1414",1,"and lasting peace among ourselves, and with all nations."
"1415",1,""
"1416",1,""
"1417",1,""
"1418",1,""
"1419",1,"December, 1979  [Etext #9]"
"1420",1,""
"1421",1,"The Project Gutenberg Etext of Lincoln's 1st Inaugural Address"
"1422",1,""
"1423",1,""
"1424",1,""
"1425",1,"Lincoln's First Inaugural Address"
"1426",1,"March 4, 1861"
"1427",1,""
"1428",1,""
"1429",1,""
"1430",1,"Fellow citizens of the United States:  in compliance with a custom as old"
"1431",1,"as the government itself, I appear before you to address you briefly"
"1432",1,"and to take, in your presence, the oath prescribed by the Constitution"
"1433",1,"of the United States, to be taken by the President ""before he enters"
"1434",1,"on the execution of his office."""
"1435",1,""
"1436",1,"I do not consider it necessary, at present, for me to discuss those matters"
"1437",1,"of administration about which there is no special anxiety, or excitement."
"1438",1,""
"1439",1,"Apprehension seems to exist among the people of the Southern States"
"1440",1,"that by the accession of a Republican administration their property"
"1441",1,"and their peace and personal security are to be endangered."
"1442",1,"There has never been any reasonable cause for such apprehension."
"1443",1,"Indeed, the most ample evidence to the contrary has all the while"
"1444",1,"existed and been open to their inspection.  It is found in"
"1445",1,"nearly all the published speeches of him who now addresses you."
"1446",1,"I do but quote from one of those speeches when I declare that"
"1447",1,"""I have no purpose, directly or indirectly, to interfere with"
"1448",1,"the institution of slavery where it exists.  I believe I have"
"1449",1,"no lawful right to do so, and I have no inclination to do so."""
"1450",1,"Those who nominated and elected me did so with full knowledge"
"1451",1,"that I had made this and many similar declarations, and had"
"1452",1,"never recanted them.  And, more than this, they placed in the"
"1453",1,"platform for my acceptance, and as a law to themselves and to me,"
"1454",1,"the clear and emphatic resolution which I now read:"
"1455",1,""
"1456",1,"""Resolved:  that the maintenance inviolate"
"1457",1,"of the rights of the States, and especially"
"1458",1,"the right of each State to order and control"
"1459",1,"its own domestic institutions according to"
"1460",1,"its own judgment exclusively, is essential"
"1461",1,"to that balance of power on which the perfection"
"1462",1,"and endurance of our political fabric depend,"
"1463",1,"and we denounce the lawless invasion by armed"
"1464",1,"force of the soil of any State or Territory,"
"1465",1,"no matter under what pretext,"
"1466",1,"as among the gravest of crimes."""
"1467",1,""
"1468",1,"I now reiterate these sentiments; and, in doing so, I only press upon"
"1469",1,"the public attention the most conclusive evidence of which the case"
"1470",1,"is susceptible, that the property, peace, and security of no section"
"1471",1,"are to be in any wise endangered by the now incoming administration."
"1472",1,"I add, too, that all the protection which, consistently with the"
"1473",1,"Constitution and the laws, can be given, will be cheerfully given"
"1474",1,"to all the States when lawfully demanded, for whatever cause--"
"1475",1,"as cheerfully to one section as to another."
"1476",1,""
"1477",1,"There is much controversy about the delivering up of fugitives"
"1478",1,"from service or labor.  The clause I now read is as plainly"
"1479",1,"written in the Constitution as any other of its provisions:"
"1480",1,""
"1481",1,"""No person held to service or labor in one State,"
"1482",1,"under the laws thereof, escaping into another,"
"1483",1,"shall in consequence of any law or regulation"
"1484",1,"therein be discharged from such service or labor,"
"1485",1,"but shall be delivered up on claim of the party"
"1486",1,"to whom such service or labor may be due."""
"1487",1,""
"1488",1,"It is scarcely questioned that this provision was intended by those"
"1489",1,"who made it for the reclaiming of what we call fugitive slaves;"
"1490",1,"and the intention of the lawgiver is the law.  All members"
"1491",1,"of Congress swear their support to the whole Constitution--"
"1492",1,"to this provision as much as to any other.  To the proposition,"
"1493",1,"then, that slaves whose cases come within the terms of this clause"
"1494",1,"""shall be delivered up"", their oaths are unanimous.  Now, if they"
"1495",1,"would make the effort in good temper, could they not with nearly"
"1496",1,"equal unanimity frame and pass a law by means of which to keep good"
"1497",1,"that unanimous oath?"
"1498",1,""
"1499",1,"There is some difference of opinion whether this clause should"
"1500",1,"be enforced by national or by State authority; but surely that"
"1501",1,"difference is not a very material one.  If the slave is to be"
"1502",1,"surrendered, it can be of but little consequence to him or to others"
"1503",1,"by which authority it is done.  And should any one in any case be"
"1504",1,"content that his oath shall go unkept on a merely unsubstantial"
"1505",1,"controversy as to HOW it shall be kept?"
"1506",1,""
"1507",1,"Again, in any law upon this subject, ought not all the safeguards of"
"1508",1,"liberty known in civilized and humane jurisprudence to be introduced,"
"1509",1,"so that a free man be not, in any case, surrendered as a slave?"
"1510",1,"And might it not be well at the same time to provide by law for the"
"1511",1,"enforcement of that clause in the Constitution which guarantees that"
"1512",1,"""the citizen of each State shall be entitled to all privileged and"
"1513",1,"immunities of citizens in the several States?"""
"1514",1,""
"1515",1,"I take the official oath today with no mental reservations,"
"1516",1,"and with no purpose to construe the Constitution or laws by"
"1517",1,"any hypercritical rules.  And while I do not choose now to specify"
"1518",1,"particular acts of Congress as proper to be enforced, I do suggest"
"1519",1,"that it will be much safer for all, both in official and private stations,"
"1520",1,"to conform to and abide by all those acts which stand unrepealed,"
"1521",1,"than to violate any of them, trusting to find impunity in having"
"1522",1,"them held to be unConstitutional."
"1523",1,""
"1524",1,"It is seventy-two years since the first inauguration of a President"
"1525",1,"under our national Constitution.  During that period fifteen different"
"1526",1,"and greatly distinguished citizens have, in succession, administered"
"1527",1,"the executive branch of the government.  They have conducted it through"
"1528",1,"many perils, and generally with great success.  Yet, with all this scope"
"1529",1,"of precedent, I now enter upon the same task for the brief Constitutional"
"1530",1,"term of four years under great and peculiar difficulty.  A disruption of"
"1531",1,"the Federal Union, heretofore only menaced, is now formidably attempted."
"1532",1,""
"1533",1,"I hold that, in contemplation of universal law and of the Constitution,"
"1534",1,"the Union of these States is perpetual.  Perpetuity is implied,"
"1535",1,"if not expressed, in the fundamental law of all national governments."
"1536",1,"It is safe to assert that no government proper ever had a provision"
"1537",1,"in its organic law for its own termination.  Continue to execute all"
"1538",1,"the express provisions of our National Constitution, and the Union will"
"1539",1,"endure forever--it being impossible to destroy it except by some action"
"1540",1,"not provided for in the instrument itself."
"1541",1,""
"1542",1,"Again, if the United States be not a government proper, but an association"
"1543",1,"of States in the nature of contract merely, can it, as a contract,"
"1544",1,"be peaceably unmade by less than all the parties who made it?"
"1545",1,"One party to a contract may violate it--break it, so to speak;"
"1546",1,"but does it not require all to lawfully rescind it?"
"1547",1,""
"1548",1,"Descending from these general principles, we find the proposition"
"1549",1,"that in legal contemplation the Union is perpetual confirmed by"
"1550",1,"the history of the Union itself.  The Union is much older than"
"1551",1,"the Constitution.  It was formed, in fact, by the Articles of"
"1552",1,"Association in 1774.  It was matured and continued by the"
"1553",1,"Declaration of Independence in 1776.  It was further matured,"
"1554",1,"and the faith of all the then thirteen States expressly plighted"
"1555",1,"and engaged that it should be perpetual, by the Articles of Confederation"
"1556",1,"in 1778.  And, finally, in 1787 one of the declared objects for ordaining"
"1557",1,"and establishing the Constitution was ""TO FORM A MORE PERFECT UNION."""
"1558",1,""
"1559",1,"But if the destruction of the Union by one or by a part only of the States"
"1560",1,"be lawfully possible, the Union is LESS perfect than before the Constitution,"
"1561",1,"having lost the vital element of perpetuity."
"1562",1,""
"1563",1,"It follows from these views that no State upon its own mere motion"
"1564",1,"can lawfully get out of the Union; that Resolves and Ordinances"
"1565",1,"to that effect are legally void; and that acts of violence,"
"1566",1,"within any State or States, against the authority of the United States,"
"1567",1,"are insurrectionary or revolutionary, according to circumstances."
"1568",1,""
"1569",1,"I therefore consider that, in view of the Constitution and the laws,"
"1570",1,"the Union is unbroken; and to the extent of my ability I shall take care,"
"1571",1,"as the Constitution itself expressly enjoins upon me, that the"
"1572",1,"laws of the Union be faithfully executed in all the States."
"1573",1,"Doing this I deem to be only a simple duty on my part;"
"1574",1,"and I shall perform it so far as practicable, unless my"
"1575",1,"rightful masters, the American people, shall withhold the"
"1576",1,"requisite means, or in some authoritative manner direct the contrary."
"1577",1,"I trust this will not be regarded as a menace, but only as the"
"1578",1,"declared purpose of the Union that it WILL Constitutionally"
"1579",1,"defend and maintain itself."
"1580",1,""
"1581",1,"In doing this there needs to be no bloodshed or violence; and there"
"1582",1,"shall be none, unless it be forced upon the national authority."
"1583",1,"The power confided to me will be used to hold, occupy, and possess"
"1584",1,"the property and places belonging to the government, and to collect"
"1585",1,"the duties and imposts; but beyond what may be necessary for these objects,"
"1586",1,"there will be no invasion, no using of force against or among the people"
"1587",1,"anywhere.  Where hostility to the United States, in any interior locality,"
"1588",1,"shall be so great and universal as to prevent competent resident citizens"
"1589",1,"from holding the Federal offices, there will be no attempt to force"
"1590",1,"obnoxious strangers among the people for that object.  While the strict"
"1591",1,"legal right may exist in the government to enforce the exercise of"
"1592",1,"these offices, the attempt to do so would be so irritating,"
"1593",1,"and so nearly impracticable withal, that I deem it better"
"1594",1,"to forego for the time the uses of such offices."
"1595",1,""
"1596",1,"The mails, unless repelled, will continue to be furnished in all parts"
"1597",1,"of the Union.  So far as possible, the people everywhere shall have that"
"1598",1,"sense of perfect security which is most favorable to calm thought"
"1599",1,"and reflection.  The course here indicated will be followed unless current"
"1600",1,"events and experience shall show a modification or change to be proper,"
"1601",1,"and in every case and exigency my best discretion will be exercised"
"1602",1,"according to circumstances actually existing, and with a view and"
"1603",1,"a hope of a peaceful solution of the national troubles and the"
"1604",1,"restoration of fraternal sympathies and affections."
"1605",1,""
"1606",1,"That there are persons in one section or another who seek to destroy"
"1607",1,"the Union at all events, and are glad of any pretext to do it, I will"
"1608",1,"neither affirm nor deny; but if there be such, I need address no word"
"1609",1,"to them.  To those, however, who really love the Union may I not speak?"
"1610",1,""
"1611",1,"Before entering upon so grave a matter as the destruction of our"
"1612",1,"national fabric, with all its benefits, its memories, and its hopes,"
"1613",1,"would it not be wise to ascertain precisely why we do it?"
"1614",1,"Will you hazard so desperate a step while there is any possibility"
"1615",1,"that any portion of the ills you fly from have no real existence?"
"1616",1,"Will you, while the certain ills you fly to are greater than all"
"1617",1,"the real ones you fly from--will you risk the commission of so"
"1618",1,"fearful a mistake?"
"1619",1,""
"1620",1,"All profess to be content in the Union if all Constitutional rights"
"1621",1,"can be maintained.  Is it true, then, that any right, plainly written"
"1622",1,"in the Constitution, has been denied?  I think not.  Happily the human"
"1623",1,"mind is so constituted that no party can reach to the audacity of doing this."
"1624",1,"Think, if you can, of a single instance in which a plainly written provision"
"1625",1,"of the Constitution has ever been denied.  If by the mere force of numbers a"
"1626",1,"majority should deprive a minority of any clearly written Constitutional right,"
"1627",1,"it might, in a moral point of view, justify revolution--certainly would if such"
"1628",1,"a right were a vital one.  But such is not our case.  All the vital rights of"
"1629",1,"minorities and of individuals are so plainly assured to them by affirmations"
"1630",1,"and negations, guaranties and prohibitions, in the Constitution, that"
"1631",1,"controversies never arise concerning them.  But no organic law can ever be"
"1632",1,"framed with a provision specifically applicable to every question which may"
"1633",1,"occur in practical administration.  No foresight can anticipate,"
"1634",1,"nor any document of reasonable length contain, express provisions"
"1635",1,"for all possible questions.  Shall fugitives from labor be surrendered"
"1636",1,"by national or State authority?  The Constitution does not expressly say."
"1637",1,"May Congress prohibit slavery in the Territories?  The Constitution does not"
"1638",1,"expressly say.  MUST Congress protect slavery in the Territories?"
"1639",1,"The Constitution does not expressly say."
"1640",1,""
"1641",1,"From questions of this class spring all our constitutional controversies,"
"1642",1,"and we divide upon them into majorities and minorities.  If the minority"
"1643",1,"will not acquiesce, the majority must, or the government must cease."
"1644",1,"There is no other alternative; for continuing the government is"
"1645",1,"acquiescence on one side or the other."
"1646",1,""
"1647",1,"If a minority in such case will secede rather than acquiesce,"
"1648",1,"they make a precedent which in turn will divide and ruin them;"
"1649",1,"for a minority of their own will secede from them whenever"
"1650",1,"a majority refuses to be controlled by such minority."
"1651",1,"For instance, why may not any portion of a new"
"1652",1,"confederacy a year or two hence arbitrarily secede again,"
"1653",1,"precisely as portions of the present Union now claim to secede from it?"
"1654",1,"All who cherish disunion sentiments are now being educated to the"
"1655",1,"exact temper of doing this."
"1656",1,""
"1657",1,"Is there such perfect identity of interests among the States"
"1658",1,"to compose a new Union, as to produce harmony only,"
"1659",1,"and prevent renewed secession?"
"1660",1,""
"1661",1,"Plainly, the central idea of secession is the essence of anarchy."
"1662",1,"A majority held in restraint by constitutional checks and limitations,"
"1663",1,"and always changing easily with deliberate changes of popular"
"1664",1,"opinions and sentiments, is the only true sovereign of a free people."
"1665",1,"Whoever rejects it does, of necessity, fly to anarchy or to despotism."
"1666",1,"Unanimity is impossible; the rule of a minority, as a permanent arrangement,"
"1667",1,"is wholly inadmissible; so that, rejecting the majority principle,"
"1668",1,"anarchy or despotism in some form is all that is left."
"1669",1,""
"1670",1,"I do not forget the position, assumed by some, that Constitutional"
"1671",1,"questions are to be decided by the Supreme Court; nor do I deny"
"1672",1,"that such decisions must be binding, in any case, upon the parties"
"1673",1,"to a suit, as to the object of that suit, while they are also entitled"
"1674",1,"to very high respect and consideration in all parallel cases by all other"
"1675",1,"departments of the government.  And while it is obviously possible that"
"1676",1,"such decision may be erroneous in any given case, still the evil effect"
"1677",1,"following it, being limited to that particular case, with the chance that"
"1678",1,"it may be overruled and never become a precedent for other cases,"
"1679",1,"can better be borne than could the evils of a different practice."
"1680",1,"At the same time, the candid citizen must confess that if the policy"
"1681",1,"of the government, upon vital questions affecting the whole people,"
"1682",1,"is to be irrevocably fixed by decisions of the Supreme Court,"
"1683",1,"the instant they are made, in ordinary litigation between parties"
"1684",1,"in personal actions, the people will have ceased to be their own rulers,"
"1685",1,"having to that extent practically resigned their government into the hands"
"1686",1,"of that eminent tribunal.  Nor is there in this view any assault upon"
"1687",1,"the court or the judges.  It is a duty from which they may not shrink"
"1688",1,"to decide cases properly brought before them, and it is no fault of"
"1689",1,"theirs if others seek to turn their decisions to political purposes."
"1690",1,""
"1691",1,"One section of our country believes slavery is RIGHT, and ought"
"1692",1,"to be extended, while the other believes it is WRONG, and ought"
"1693",1,"not to be extended.  This is the only substantial dispute."
"1694",1,"The fugitive-slave clause of the Constitution, and the law for the"
"1695",1,"suppression of the foreign slave-trade, are each as well enforced,"
"1696",1,"perhaps, as any law can ever be in a community where the moral"
"1697",1,"sense of the people imperfectly supports the law itself."
"1698",1,"The great body of the people abide by the dry legal obligation"
"1699",1,"in both cases, and a few break over in each.  This, I think,"
"1700",1,"cannot be perfectly cured; and it would be worse in both cases"
"1701",1,"AFTER the separation of the sections than BEFORE.  The foreign"
"1702",1,"slave-trade, now imperfectly suppressed, would be ultimately revived,"
"1703",1,"without restriction, in one section, while fugitive slaves,"
"1704",1,"now only partially surrendered, would not be surrendered"
"1705",1,"at all by the other."
"1706",1,""
"1707",1,"Physically speaking, we cannot separate.  We cannot remove our"
"1708",1,"respective sections from each other, nor build an impassable wall"
"1709",1,"between them.  A husband and wife may be divorced, and go out of"
"1710",1,"the presence and beyond the reach of each other; but the different"
"1711",1,"parts of our country cannot do this.  They cannot but remain"
"1712",1,"face to face, and intercourse, either amicable or hostile,"
"1713",1,"must continue between them.  Is it possible, then, to make"
"1714",1,"that intercourse more advantageous or more satisfactory after"
"1715",1,"separation than before?  Can aliens make treaties easier than"
"1716",1,"friends can make laws?  Can treaties be more faithfully enforced"
"1717",1,"between aliens than laws can among friends?  Suppose you go to war,"
"1718",1,"you cannot fight always; and when, after much loss on both sides,"
"1719",1,"an no gain on either, you cease fighting, the identical old questions"
"1720",1,"as to terms of intercourse are again upon you."
"1721",1,""
"1722",1,"This country, with its institutions, belongs to the people who inhabit it."
"1723",1,"Whenever they shall grow weary of the existing government, they can exercise"
"1724",1,"their CONSTITUTIONAL right of amending it, or their REVOLUTIONARY right"
"1725",1,"to dismember or overthrow it.  I cannot be ignorant of the fact"
"1726",1,"that many worthy and patriotic citizens are desirous of having the"
"1727",1,"national Constitution amended.  While I make no recommendation of"
"1728",1,"amendments, I fully recognize the rightful authority of the people"
"1729",1,"over the whole subject, to be exercised in either of the modes prescribed"
"1730",1,"in the instrument itself; and I should, under existing circumstances,"
"1731",1,"favor rather than oppose a fair opportunity being afforded the people"
"1732",1,"to act upon it.  I will venture to add that to me the convention mode"
"1733",1,"seems preferable, in that it allows amendments to originate with"
"1734",1,"the people themselves, instead of only permitting them to take or"
"1735",1,"reject propositions originated by others not especially chosen"
"1736",1,"for the purpose, and which might not be precisely such as they would"
"1737",1,"wish to either accept or refuse.  I understand a proposed amendment"
"1738",1,"to the Constitution--which amendment, however, I have not seen--has"
"1739",1,"passed Congress, to the effect that the Federal Government shall"
"1740",1,"never interfere with the domestic institutions of the States,"
"1741",1,"including that of persons held to service.  To avoid misconstruction"
"1742",1,"of what I have said, I depart from my purpose not to speak of particular"
"1743",1,"amendments so far as to say that, holding such a provision to now be"
"1744",1,"implied Constitutional law, I have no objection to its being made express"
"1745",1,"and irrevocable."
"1746",1,""
"1747",1,"The chief magistrate derives all his authority from the people,"
"1748",1,"and they have conferred none upon him to fix terms for the"
"1749",1,"separation of the states.  The people themselves can do this"
"1750",1,"also if they choose; but the executive, as such, has nothing to"
"1751",1,"do with it.  His duty is to administer the present government,"
"1752",1,"as it came to his hands, and to transmit it, unimpaired by him,"
"1753",1,"to his successor."
"1754",1,""
"1755",1,"Why should there not be a patient confidence in the ultimate justice"
"1756",1,"of the people?  Is there any better or equal hope in the world?"
"1757",1,"In our present differences is either party without faith of being"
"1758",1,"in the right?  If the Almighty Ruler of Nations, with his eternal"
"1759",1,"truth and justice, be on your side of the North, or on yours"
"1760",1,"of the South, that truth and that justice will surely prevail,"
"1761",1,"by the judgment of this great tribunal, the American people."
"1762",1,""
"1763",1,"By the frame of the government under which we live, this same people"
"1764",1,"have wisely given their public servants but little power for mischief;"
"1765",1,"and have, with equal wisdom, provided for the return of that little"
"1766",1,"to their own hands at very short intervals.  While the people retain"
"1767",1,"their virtue and vigilance, no administration, by any extreme of"
"1768",1,"wickedness or folly, can very seriously injure the government"
"1769",1,"in the short space of four years."
"1770",1,""
"1771",1,"My countrymen, one and all, think calmly and WELL upon this"
"1772",1,"whole subject.  Nothing valuable can be lost by taking time."
"1773",1,"If there be an object to HURRY any of you in hot haste to a step"
"1774",1,"which you would never take DELIBERATELY, that object will be"
"1775",1,"frustrated by taking time; but no good object can be frustrated"
"1776",1,"by it.  Such of you as are now dissatisfied, still have the"
"1777",1,"old Constitution unimpaired, and, on the sensitive point,"
"1778",1,"the laws of your own framing under it; while the new administration"
"1779",1,"will have no immediate power, if it would, to change either."
"1780",1,"If it were admitted that you who are dissatisfied hold the"
"1781",1,"right side in the dispute, there still is no single good reason"
"1782",1,"for precipitate action.  Intelligence, patriotism, Christianity,"
"1783",1,"and a firm reliance on him who has never yet forsaken this favored land,"
"1784",1,"are still competent to adjust in the best way all our present difficulty."
"1785",1,""
"1786",1,"In YOUR hands, my dissatisfied fellow-countrymen, and not in MINE,"
"1787",1,"is the momentous issue of civil war.  The government will not assail YOU."
"1788",1,"You can have no conflict without being yourselves the aggressors."
"1789",1,"YOU have no oath registered in heaven to destroy the government, while _I_"
"1790",1,"shall have the most solemn one to ""preserve, protect, and defend it."""
"1791",1,""
"1792",1,"I am loathe to close.  We are not enemies, but friends.  We must not"
"1793",1,"be enemies.  Though passion may have strained, it must not break"
"1794",1,"our bonds of affection.  The mystic chords of memory, stretching from"
"1795",1,"every battlefield and patriot grave to every living heart and hearthstone"
"1796",1,"all over this broad land, will yet swell the chorus of the Union"
"1797",1,"when again touched, as surely they will be, by the better angels of our nature."
"1798",1,""
"1799",1,"***End of the Collected Etexts of Project Gutenberg of the 1970's***"
"1800",1,"**We hope to rely on your continued support until the end of 2001,**"
"1801",1,"when we hope to have presented the 10,000th Project Gutenberg Etext!"
"1802",1,""
"1803",1,""
"1804",1,""
"1805",1,"==============="
"1806",1,""
"1807",1,""
"1808",1,""
"1809",1,"The Project Gutenberg EBook of The Declaration of Independence"
"1810",1,""
"1811",1,"Copyright laws are changing all over the world. Be sure to check the"
"1812",1,"copyright laws for your country before downloading or redistributing"
"1813",1,"this or any other Project Gutenberg eBook."
"1814",1,""
"1815",1,"This header should be the first thing seen when viewing this Project"
"1816",1,"Gutenberg file.  Please do not remove it.  Do not change or edit the"
"1817",1,"header without written permission."
"1818",1,""
"1819",1,"Please read the ""legal small print,"" and other information about the"
"1820",1,"eBook and Project Gutenberg at the bottom of this file.  Included is"
"1821",1,"important information about your specific rights and restrictions in"
"1822",1,"how the file may be used.  You can also find out about how to make a"
"1823",1,"donation to Project Gutenberg, and how to get involved."
"1824",1,""
"1825",1,""
"1826",1,"**Welcome To The World of Free Plain Vanilla Electronic Texts**"
"1827",1,""
"1828",1,"**eBooks Readable By Both Humans and By Computers, Since 1971**"
"1829",1,""
